Year,Competition,Game,Odd group,House,Home,Draw,Away
2009,FootballBrazilSerie A,Santos -  Goias,2009-05-17 21:00Santos - GoiasFinal result odds,Bwin,1.60,3.55,4.85
2009,FootballBrazilSerie A,Santos -  Goias,2009-05-17 21:00Santos - GoiasFinal result odds,Expekt,1.70,3.35,5.15
2009,FootballBrazilSerie A,Santos -  Goias,2009-05-17 21:00Santos - GoiasFinal result odds,SportingBet,1.65,3.50,4.75
2009,FootballBrazilSerie A,Santos -  Goias,2009-05-17 21:00Santos - GoiasFinal result odds,Unibet,1.65,3.40,5.00
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Unibet,2.10,3.30,3.25
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,SportingBet,2.20,3.25,3.00
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Expekt,2.15,3.25,3.20
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Bwin,2.05,3.30,3.10
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Betway,2.00,3.25,3.30
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Betsson,1.95,3.30,3.60
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,BetGun,2.10,3.25,3.20
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Betclic,1.90,3.25,3.50
2009,FootballBrazilSerie A,Internacional -  Palmeiras,2009-05-17 21:00Internacional - PalmeirasFinal result odds,Bet-at-home,1.90,3.20,3.50
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Bet-at-home,2.20,3.30,2.75
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Betclic,2.25,3.25,2.70
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,BetGun,2.25,3.25,2.75
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Betsson,2.25,3.30,2.80
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Betway,2.20,3.25,2.85
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Bwin,2.30,3.20,2.75
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Expekt,2.20,3.25,3.10
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,SportingBet,2.40,3.30,2.60
2009,FootballBrazilSerie A,Gremio Barueri -  Fluminense,2009-05-17 21:00Gremio Barueri - FluminenseFinal result odds,Unibet,2.20,3.25,3.05
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Unibet,1.50,3.65,6.50
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,SportingBet,1.36,4.20,7.50
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Expekt,1.45,3.90,7.00
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Bwin,1.45,3.90,6.00
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Betway,1.45,4.00,5.75
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Betsson,1.40,4.00,7.50
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,BetGun,1.45,3.90,6.00
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Betclic,1.40,3.75,7.00
2009,FootballBrazilSerie A,Sao Paulo -  Atletico Paranaense,2009-05-17 21:00Sao Paulo - Atletico ParanaenseFinal result odds,Bet-at-home,1.45,3.90,5.60
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Unibet,2.10,3.25,3.30
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,SportingBet,1.90,3.25,3.70
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Expekt,2.05,3.25,3.50
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Bwin,1.90,3.30,3.60
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Betway,2.10,3.20,3.20
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Betsson,2.00,3.30,3.35
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,BetGun,2.05,3.20,3.20
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Betclic,1.90,3.25,3.50
2009,FootballBrazilSerie A,Vitoria -  Sport Recife,2009-05-17 23:30Vitoria - Sport RecifeFinal result odds,Bet-at-home,1.95,3.20,3.35
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Bet-at-home,1.95,3.35,3.20
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Betclic,2.10,3.20,3.00
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,BetGun,2.00,3.25,3.30
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Betsson,1.95,3.40,3.40
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Betway,2.00,3.25,3.30
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Bwin,2.00,3.20,3.35
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Expekt,2.00,3.30,3.55
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,SportingBet,2.10,3.40,3.00
2009,FootballBrazilSerie A,Botafogo -  Corinthians,2009-05-17 23:30Botafogo - CorinthiansFinal result odds,Unibet,2.10,3.25,3.25
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Bet-at-home,2.40,3.10,2.60
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Betclic,2.55,3.20,2.40
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,BetGun,2.45,3.20,2.55
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Betsson,2.40,3.30,2.60
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Betway,2.40,3.20,2.60
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Bwin,2.45,3.20,2.55
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Expekt,2.50,3.25,2.70
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,SportingBet,2.50,3.30,2.50
2009,FootballBrazilSerie A,Nautico Recife -  Cruzeiro,2009-05-17 23:30Nautico Recife - CruzeiroFinal result odds,Unibet,2.40,3.30,2.70
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Unibet,2.15,3.25,3.15
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,SportingBet,2.15,3.20,3.10
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Ladbrokes,2.20,3.20,2.80
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Expekt,2.15,3.25,3.25
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Bwin,2.10,3.15,3.15
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Betway,2.10,3.25,3.00
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Betsson,2.05,3.30,3.15
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,BetGun,2.15,3.20,3.00
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Betclic,2.15,3.25,2.90
2009,FootballBrazilSerie A,Goias -  Internacional,2009-05-23 23:30Goias - InternacionalFinal result odds,Bet-at-home,2.05,3.25,3.00
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Bet-at-home,1.50,3.65,5.50
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Betclic,1.58,3.40,5.00
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,BetGun,1.60,3.55,4.90
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Betsson,1.57,3.50,5.65
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Betway,1.60,3.50,5.00
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Bwin,1.50,3.60,5.90
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Expekt,1.55,3.55,6.25
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Ladbrokes,1.61,3.50,4.50
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,SportingBet,1.57,3.50,5.50
2009,FootballBrazilSerie A,Cruzeiro -  Vitoria,2009-05-23 23:30Cruzeiro - VitoriaFinal result odds,Unibet,1.50,3.60,7.00
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Unibet,1.65,3.50,5.00
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,SportingBet,1.60,3.50,5.00
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Ladbrokes,1.44,3.75,6.00
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Expekt,1.65,3.55,5.15
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Bwin,1.55,3.65,5.15
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Betway,1.55,3.60,5.50
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Betsson,1.55,3.60,5.50
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,BetGun,1.50,3.65,4.65
2009,FootballBrazilSerie A,Corinthians -  Gremio Barueri,2009-05-23 23:30Corinthians - Gremio BarueriFinal result odds,Betclic,1.45,3.75,6.00
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,Bet-at-home,1.75,3.30,4.00
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,Betclic,1.65,3.60,4.20
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,BetGun,1.80,3.30,3.95
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,Betway,1.75,3.30,4.25
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,Bwin,1.75,3.30,4.20
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,Ladbrokes,1.80,3.30,3.75
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,SportingBet,1.65,3.40,5.00
2009,FootballBrazilSerie A,Atletico Paranaense -  Nautico Recife,2009-05-24 21:00Atletico Paranaense - Nautico RecifeFinal result odds,Unibet,1.75,3.40,4.30
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Unibet,2.30,3.20,2.85
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,SportingBet,2.30,3.20,2.80
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Ladbrokes,2.20,3.20,2.80
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Bwin,2.25,3.20,2.80
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Betway,2.25,3.20,2.82
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Betsson,2.30,3.25,2.80
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,BetGun,2.25,3.20,2.80
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Betclic,2.20,3.20,2.80
2009,FootballBrazilSerie A,Palmeiras -  Sao Paulo,2009-05-24 21:00Palmeiras - Sao PauloFinal result odds,Bet-at-home,2.20,3.20,2.80
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Bet-at-home,1.90,3.20,3.50
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Betclic,1.90,3.30,3.40
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,BetGun,1.95,3.30,3.35
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Betsson,1.80,3.35,4.05
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Betway,1.91,3.20,3.65
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Bwin,1.95,3.30,3.35
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Ladbrokes,1.90,3.25,3.40
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,SportingBet,1.95,3.30,3.50
2009,FootballBrazilSerie A,Fluminense -  Santos,2009-05-24 21:00Fluminense - SantosFinal result odds,Unibet,2.05,3.25,3.40
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Unibet,1.70,3.45,4.70
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,SportingBet,1.70,3.60,4.30
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Ladbrokes,1.66,3.40,4.33
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Bwin,1.70,3.40,4.35
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Betway,1.70,3.40,4.25
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Betsson,1.77,3.35,4.20
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,BetGun,1.75,3.35,4.20
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Betclic,1.70,3.50,4.00
2009,FootballBrazilSerie A,Gremio Porto Alegrense -  Botafogo,2009-05-24 21:00Gremio Porto Alegrense - BotafogoFinal result odds,Bet-at-home,1.70,3.40,4.20
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Bet-at-home,1.85,3.30,3.60
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Betclic,1.82,3.30,3.60
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,BetGun,1.90,3.30,3.60
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Betsson,1.90,3.35,3.50
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Betway,1.85,3.20,3.85
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Bwin,1.90,3.20,3.65
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Expekt,1.90,3.30,4.00
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Ladbrokes,1.90,3.25,3.40
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,SportingBet,1.80,3.60,3.75
2009,FootballBrazilSerie A,Avai SC -  Coritiba,2009-05-24 23:30Avai SC - CoritibaFinal result odds,Unibet,1.95,3.30,3.65
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Unibet,1.85,3.30,4.00
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,SportingBet,1.83,3.25,4.00
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Ladbrokes,1.80,3.30,3.75
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Expekt,1.85,3.35,4.10
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Bwin,1.85,3.30,3.75
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Betway,1.80,3.30,4.00
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Betsson,1.80,3.35,4.00
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,BetGun,1.85,3.30,3.75
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Betclic,1.80,3.30,3.75
2009,FootballBrazilSerie A,Sport Recife -  Atletico Mineiro,2009-05-24 23:30Sport Recife - Atletico MineiroFinal result odds,Bet-at-home,1.80,3.25,3.85
2009,FootballBrazilSerie A,Santo Andre -  Flamengo RJ,2009-05-24 23:30Santo Andre - Flamengo RJFinal result odds,Bet-at-home,2.35,3.20,2.60
2009,FootballBrazilSerie A,Santo Andre -  Flamengo RJ,2009-05-24 23:30Santo Andre - Flamengo RJFinal result odds,Betclic,2.35,3.20,2.60
2009,FootballBrazilSerie A,Santo Andre -  Flamengo RJ,2009-05-24 23:30Santo Andre - Flamengo RJFinal result odds,BetGun,2.40,3.20,2.60
